StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,4127.408606,None,,,,,,,,,,,,,,,,,working,silent,blue,78,77,357,4125.293569,None,4125.293569,None,4,1.316535994,4125.293569,None,4126.661213,None,4127.175216,None,4127.175216,None,f,0.194832385,4127.175216,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,4130.542939,None,,,,,,,,,,,,,,,,,comfort,silent,blue,79,71,59,4127.925431,None,4127.925431,None,3,1.612424543,4127.925431,None,4129.579565,None,4130.092817,None,4130.092817,None,n,0.412969108,4130.092817,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,4134.844205,None,,,,,,,,,,,,,,,,,second,silent,blue,80,76,278,4131.059591,None,4131.059591,None,4,1.38223026,4131.059591,None,4132.480723,None,4132.99366,None,4132.99366,None,n,1.808335173,4132.99366,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,4139.112174,None,,,,,,,,,,,,,,,,,scale,silent,blue,81,68,272,4135.361055,None,4135.361055,None,3,2.616442071,4135.361055,None,4138.015728,None,4138.528695,None,4138.528695,None,n,0.544626035,4138.528695,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,4142.496584,None,,,,,,,,,,,,,,,,,company,aloud,red,82,57,64,4139.629458,None,4139.629458,None,1,2.163714114,4139.629458,None,4141.833745,None,4142.346392,None,4142.346392,None,n,0.110768145,4142.346392,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,4146.597836,None,,,,,,,,,,,,,,,,,command,new_aloud,red,83,132,60,4143.01339,None,4143.01339,None,1,2.140197984,4143.01339,None,4145.197253,None,4145.714199,None,4145.714199,None,n,0.839289857,4145.714199,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,4150.665727,None,,,,,,,,,,,,,,,,,division,new_sing,yellow,84,91,101,4147.114525,None,4147.114525,None,3,2.294481575,4147.114525,None,4149.453775,None,4149.965415,None,4149.965415,None,f,0.651247897,4149.965415,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,4155.683948,None,,,,,,,,,,,,,,,,,split,new_silent,blue,85,156,299,4151.182439,None,4151.182439,None,3,1.569998849,4151.182439,None,4152.803269,None,4153.316583,None,4153.316583,None,f,2.32422366,4153.316583,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,4161.51906,None,,,,,,,,,,,,,,,,,defeat,aloud,red,86,30,88,4156.200603,None,4156.200603,None,6,3.631393819,4156.200603,None,4159.872473,None,4160.385372,None,4160.385372,None,r,1.094581096,4160.385372,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,4166.120464,None,,,,,,,,,,,,,,,,,length,new_sing,yellow,87,95,169,4162.035901,None,4162.035901,None,4,2.347880053,4162.035901,None,4164.420889,None,4164.926554,None,4164.926554,None,n,1.161068106,4164.926554,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,4170.421789,None,,,,,,,,,,,,,,,,,minor,new_aloud,red,88,133,191,4166.637135,None,4166.637135,None,3,2.962389555,4166.637135,None,4169.639938,None,4170.155034,None,4170.155034,None,f,0.220315294,4170.155034,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,4173.205995,None,,,,,,,,,,,,,,,,,testimony,new_aloud,red,89,120,325,4170.941375,None,4170.941375,None,3,1.385850327,4170.941375,None,4172.37576,None,4172.889219,None,4172.889219,None,f,0.269940692,4172.889219,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,4176.206908,None,,,,,,,,,,,,,,,,,music,new_sing,yellow,90,90,196,4173.722684,None,4173.722684,None,6,1.612469638,4173.722684,None,4175.373241,None,4175.890116,None,4175.890116,None,r,0.276904034,4175.890116,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,4179.591287,None,,,,,,,,,,,,,,,,,sunset,sing,yellow,91,21,315,4176.723591,None,4176.723591,None,2,1.363349931,4176.723591,None,4178.127258,None,4178.640972,None,4178.640972,None,n,0.901878143,4178.640972,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,4182.625551,None,,,,,,,,,,,,,,,,,engineer,silent,blue,92,74,114,4180.10808,None,4180.10808,None,1,1.282767983,4180.10808,None,4181.428235,None,4181.941841,None,4181.941841,None,n,0.648850691,4181.941841,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,4185.426373,None,,,,,,,,,,,,,,,,,quarter,new_aloud,red,93,130,246,4183.142229,None,4183.142229,None,1,1.104283435,4183.142229,None,4184.300321,None,4184.809545,None,4184.809545,None,n,0.573473989,4184.809545,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,4187.893833,None,,,,,,,,,,,,,,,,,entrance,sing,yellow,94,27,115,4185.943226,None,4185.943226,None,3,0.927469903,4185.943226,None,4186.914556,None,4187.42689,None,4187.42689,None,f,0.427468659,4187.42689,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,4192.546738,None,,,,,,,,,,,,,,,,,personnel,silent,blue,95,72,219,4188.410499,None,4188.410499,None,6,2.035714885,4188.410499,None,4190.498925,None,4191.011434,None,4191.011434,None,r,1.507033939,4191.011434,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,4196.446428,None,,,,,,,,,,,,,,,,,error,new_sing,yellow,96,106,117,4193.078755,None,4193.078755,None,1,2.36730588,4193.078755,None,4195.482154,None,4195.996321,None,4195.996321,None,n,0.40980808,4195.996321,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,4200.230894,None,,,,,,,,,,,,,,,,,shape,new_sing,yellow,97,110,282,4196.9631,None,4196.9631,None,2,1.730604806,4196.9631,None,4198.734426,None,4199.247303,None,4199.247303,None,n,0.942605142,4199.247303,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,4202.865075,None,,,,,,,,,,,,,,,,,drove,silent,blue,98,69,106,4200.74766,None,4200.74766,None,3,1.313790776,4200.74766,None,4202.100524,None,4202.61498,None,4202.61498,None,f,0.214445436,4202.61498,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,4206.616226,None,,,,,,,,,,,,,,,,,curve,aloud,red,99,50,82,4203.383833,None,4203.383833,None,6,1.453950507,4203.383833,None,4204.888086,None,4205.399066,None,4205.399066,None,r,1.174629052,4205.399066,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,4209.333739,None,,,,,,,,,,,,,,,,,match,new_silent,blue,100,175,181,4207.132875,None,4207.132875,None,1,1.352241238,4207.132875,None,4208.536885,None,4209.050321,None,4209.050321,None,n,0.234721855,4209.050321,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,4211.85116,None,,,,,,,,,,,,,,,,,answer,new_silent,blue,101,155,8,4209.850546,None,4209.850546,None,1,1.09084067,4209.850546,None,4210.984115,None,4211.501044,None,4211.501044,None,n,0.303759707,4211.501044,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,4214.318591,None,,,,,,,,,,,,,,,,,watch,new_silent,blue,102,160,351,4212.367974,None,4212.367974,None,3,1.180800582,4212.367974,None,4213.58678,None,4214.101827,None,4214.101827,None,f,0.175246703,4214.101827,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,4216.869366,None,,,,,,,,,,,,,,,,,position,new_sing,yellow,103,116,229,4214.835411,None,4214.835411,None,5,1.30586115,4214.835411,None,4216.190313,None,4216.702528,None,4216.702528,None,f,0.126343141,4216.702528,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,4219.353464,None,,,,,,,,,,,,,,,,,hearing,sing,yellow,104,14,150,4217.386187,None,4217.386187,None,6,1.162241829,4217.386187,None,4218.591358,None,4219.1034,None,4219.1034,None,r,0.205677036,4219.1034,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,4221.887611,None,,,,,,,,,,,,,,,,,marriage,new_silent,blue,105,159,179,4219.870287,None,4219.870287,None,4,1.310299464,4219.870287,None,4221.2262,None,4221.737548,None,4221.737548,None,f,0.114734979,4221.737548,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,4224.771642,None,,,,,,,,,,,,,,,,,couch,aloud,red,106,52,70,4222.404235,None,4222.404235,None,5,1.224448204,4222.404235,None,4223.671337,None,4224.188276,None,4224.188276,None,f,0.543843242,4224.188276,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,4227.50596,None,,,,,,,,,,,,,,,,,department,new_silent,blue,107,168,90,4225.28846,None,4225.28846,None,1,1.403457102,4225.28846,None,4226.74367,None,4227.255873,None,4227.255873,None,n,0.212067513,4227.255873,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,4229.856698,None,,,,,,,,,,,,,,,,,author,new_sing,yellow,108,94,15,4228.022744,None,4228.022744,None,1,1.149014278,4228.022744,None,4229.21024,None,4229.723309,None,4229.723309,None,n,0.096501224,4229.723309,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,4232.690865,None,,,,,,,,,,,,,,,,,guard,new_sing,yellow,109,98,145,4230.373519,None,4230.373519,None,3,1.670057318,4230.373519,None,4232.094961,None,4232.607538,None,4232.607538,None,f,0.03601718,4232.607538,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,4235.925213,None,,,,,,,,,,,,,,,,,order,sing,yellow,110,15,207,4233.207562,None,4233.207562,None,3,1.131955178,4233.207562,None,4234.376538,None,4234.891581,None,4234.891581,None,f,0.99218731,4234.891581,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,4238.325941,None,,,,,,,,,,,,,,,,,still,sing,yellow,111,22,304,4236.441882,None,4236.441882,None,3,0.889921037,4236.441882,None,4237.37644,None,4237.892477,None,4237.892477,None,f,0.398735465,4237.892477,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,4240.943417,None,,,,,,,,,,,,,,,,,orchestra,new_sing,yellow,112,105,206,4238.842717,None,4238.842717,None,5,1.264462697,4238.842717,None,4240.148843,None,4240.659985,None,4240.659985,None,n,0.247128049,4240.659985,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,4243.87766,None,,,,,,,,,,,,,,,,,hunger,new_silent,blue,113,171,155,4241.460111,None,4241.460111,None,6,1.47890409,4241.460111,None,4242.981433,None,4243.494211,None,4243.494211,None,f,0.341109221,4243.494211,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,4247.612131,None,,,,,,,,,,,,,,,,,theme,new_sing,yellow,114,99,326,4244.394328,None,4244.394328,None,1,2.600514087,4244.394328,None,4247.03297,None,4247.545441,None,4247.545441,None,n,0.033352512,4247.545441,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,4249.679419,None,,,,,,,,,,,,,,,,,travel,sing,yellow,115,1,338,4248.130351,None,4248.130351,None,1,0.832288573,4248.130351,None,4249.012426,None,4249.5127,None,4249.5127,None,n,0.129870219,4249.5127,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,4253.914049,None,,,,,,,,,,,,,,,,,childhood,aloud,red,116,55,49,4250.196249,None,4250.196249,None,4,1.238142259,4250.196249,None,4251.479961,None,4251.996802,None,4251.996802,None,f,1.877674387,4251.996802,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,4261.132942,None,,,,,,,,,,,,,,,,,empty,sing,yellow,117,20,112,4254.432168,None,4254.432168,None,1,5.313787044,4254.432168,None,4259.784952,None,4260.299211,None,4260.299211,None,n,0.798735776,4260.299211,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,4264.834068,None,,,,,,,,,,,,,,,,,judge,sing,yellow,118,23,166,4261.649639,None,4261.649639,None,5,1.904032145,4261.649639,None,4263.607151,None,4264.117184,None,4264.117184,None,r,0.66847245,4264.117184,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,4267.668269,None,,,,,,,,,,,,,,,,,guest,sing,yellow,119,13,146,4265.350894,None,4265.350894,None,6,1.491072989,4265.350894,None,4266.888057,None,4267.401543,None,4267.401543,None,r,0.231985035,4267.401543,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,4270.452471,None,,,,,,,,,,,,,,,,,relation,new_silent,blue,120,150,257,4268.184976,None,4268.184976,None,1,1.568320059,4268.184976,None,4269.80419,None,4270.319078,None,4270.319078,None,n,0.098245014,4270.319078,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,4273.103288,None,,,,,,,,,,,,,,,,,capital,aloud,red,121,40,40,4270.969134,None,4270.969134,None,6,1.448021248,4270.969134,None,4272.456658,None,4272.969907,None,4272.969907,None,r,0.087159958,4272.969907,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,4277.187872,None,,,,,,,,,,,,,,,,,heavy,new_silent,blue,122,165,151,4273.620351,None,4273.620351,None,1,1.373133442,4273.620351,None,4275.043177,None,4275.554005,None,4275.554005,None,f,1.598909004,4275.554005,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,4281.739169,None,,,,,,,,,,,,,,,,,chief,new_aloud,red,123,139,48,4277.704665,None,4277.704665,None,3,2.32800887,4277.704665,None,4280.075872,None,4280.588907,None,4280.588907,None,f,1.108159146,4280.588907,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,4285.023574,None,,,,,,,,,,,,,,,,,express,sing,yellow,124,5,124,4282.255923,None,4282.255923,None,5,1.592913501,4282.255923,None,4283.894762,None,4284.406747,None,4284.406747,None,n,0.569609163,4284.406747,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,4287.724436,None,,,,,,,,,,,,,,,,,spoke,new_silent,blue,125,170,300,4285.542117,None,4285.542117,None,1,1.090529046,4285.542117,None,4286.690627,None,4287.190934,None,4287.190934,None,n,0.497318538,4287.190934,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,4290.525299,None,,,,,,,,,,,,,,,,,resistance,new_sing,yellow,126,117,262,4288.241246,None,4288.241246,None,4,1.559216088,4288.241246,None,4289.843344,None,4290.358544,None,4290.358544,None,n,0.129451298,4290.358544,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,,,4293.009379,None,,,,,,,,,,,,,,,,,income,new_sing,yellow,127,114,159,4291.041946,None,4291.041946,None,6,1.294466958,4291.041946,None,4292.378889,None,4292.89267,None,4292.89267,None,r,0.075595647,4292.89267,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,4296.943908,None,,,,,,,,,,,,,,,,,finish,new_silent,blue,128,176,130,4293.526041,None,4293.526041,None,3,1.626070703,4293.526041,None,4295.19682,None,4295.710211,None,4295.710211,None,n,1.193799547,4295.710211,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,4300.094881,None,,,,,,,,,,,,,,,,,industry,silent,blue,129,79,161,4297.460782,None,4297.460782,None,6,1.938726321,4297.460782,None,4299.447242,None,4299.961481,None,4299.961481,None,r,0.08595669,4299.961481,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,4302.545613,None,,,,,,,,,,,,,,,,,council,aloud,red,130,48,71,4300.611585,None,4300.611585,None,6,1.260150028,4300.611585,None,4301.916762,None,4302.428925,None,4302.428925,None,r,0.082547482,4302.428925,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,4307.080432,None,,,,,,,,,,,,,,,,,pretty,new_silent,blue,131,153,233,4303.064228,None,4303.064228,None,3,2.623555316,4303.064228,None,4305.737568,None,4306.246603,None,4306.246603,None,n,0.800498848,4306.246603,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,,,4309.931233,None,,,,,,,,,,,,,,,,,exchange,sing,yellow,132,3,121,4307.597124,None,4307.597124,None,3,1.129813616,4307.597124,None,4308.768601,None,4309.281029,None,4309.281029,None,f,0.613858264,4309.281029,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,4313.982458,None,,,,,,,,,,,,,,,,,service,new_aloud,red,133,127,280,4310.449622,None,4310.449622,None,3,1.013212934,4310.449622,None,4311.502981,None,4312.015043,None,4312.015043,None,f,1.919539654,4312.015043,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,4316.53327,None,,,,,,,,,,,,,,,,,mechanical,silent,blue,134,73,185,4314.49918,None,4314.49918,None,3,1.307908478,4314.49918,None,4315.852221,None,4316.366419,None,4316.366419,None,f,0.119989986,4316.366419,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,4319.417455,None,,,,,,,,,,,,,,,,,center,new_aloud,red,135,148,44,4317.049926,None,4317.049926,None,6,1.636376076,4317.049926,None,4318.73422,None,4319.250779,None,4319.250779,None,r,0.131553674,4319.250779,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,4322.001487,None,,,,,,,,,,,,,,,,,rapid,sing,yellow,136,19,252,4319.934152,None,4319.934152,None,1,1.319998072,4319.934152,None,4321.30445,None,4321.818234,None,4321.818234,None,n,0.147933856,4321.818234,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,4324.23562,None,,,,,,,,,,,,,,,,,medicine,sing,yellow,137,18,186,4322.518303,None,4322.518303,None,1,1.040209802,4322.518303,None,4323.606692,None,4324.118919,None,4324.118919,None,n,0.079104686,4324.118919,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
