StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,1392.5839613000862,None,,,,,,,,,,,,,,,,,,waste,sing,white,56,25,350,1389.021257400047,None,1389.021257400047,None,4,1.9351724998559803,1389.021257400047,None,1391.0009611998685,None,1391.5157129000872,None,1391.5157129000872,None,f,1.0329011001158506,1391.5157129000872,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,1397.7309904000722,None,,,,,,,,,,,,,,,,,,graduate,sing,white,57,28,141,1393.1145238999743,None,1393.1145238999743,None,6,2.2420098001603037,1393.1145238999743,None,1395.4155359000433,None,1395.9342803999316,None,1395.9342803999316,None,r,1.7583586999680847,1395.9342803999316,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,1404.0542434998788,None,,,,,,,,,,,,,,,,,,native,aloud,white,58,48,199,1398.2585759998765,None,1398.2585759998765,None,6,2.8019347998779267,1398.2585759998765,None,1401.1163105000742,None,1401.6348266999703,None,1401.6348266999703,None,r,2.4015500000678003,1401.6348266999703,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,1407.636647199979,None,,,,,,,,,,,,,,,,,,substance,sing,white,59,6,313,1404.575462100096,None,1404.575462100096,None,3,2.0770248000044376,1404.575462100096,None,1406.697980799945,None,1407.2238453000318,None,1407.2238453000318,None,n,0.38066740008071065,1407.2238453000318,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,1410.951043299865,None,,,,,,,,,,,,,,,,,,engineer,new_b,white,60,122,114,1408.1685069000814,None,1408.1685069000814,None,1,1.9480634001083672,1408.1685069000814,None,1410.1580666000955,None,1410.688489299966,None,1410.688489299966,None,n,0.22785929986275733,1410.688489299966,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,1413.6095914999023,None,,,,,,,,,,,,,,,,,,south,sing,white,61,11,296,1411.4715847999323,None,1411.4715847999323,None,1,1.2129520000889897,1411.4715847999323,None,1412.7299442000221,None,1413.251559099881,None,1413.251559099881,None,n,0.33695070003159344,1413.251559099881,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,1418.099397999933,None,,,,,,,,,,,,,,,,,,empty,new_c,white,62,151,112,1414.1241468000226,None,1414.1241468000226,None,5,2.7844634999055415,1414.1241468000226,None,1416.9693745998666,None,1417.4822589000687,None,1417.4822589000687,None,f,0.5861563000362366,1417.4822589000687,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,1421.998544299975,None,,,,,,,,,,,,,,,,,,master,new_b,white,63,149,180,1418.6254161999095,None,1418.6254161999095,None,1,2.3711202999111265,1418.6254161999095,None,1421.0437103998847,None,1421.567912099883,None,1421.567912099883,None,n,0.4048423001077026,1421.567912099883,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,1424.884405599907,None,,,,,,,,,,,,,,,,,,design,new_b,white,64,148,91,1422.5280383999925,None,1422.5280383999925,None,1,1.3964909999631345,1422.5280383999925,None,1423.9588657000568,None,1424.4848420999479,None,1424.4848420999479,None,n,0.36765200016088784,1424.4848420999479,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,1427.4155673000496,None,,,,,,,,,,,,,,,,,,point,new_a,white,65,95,226,1425.4130764999427,None,1425.4130764999427,None,1,1.1993559000547975,1425.4130764999427,None,1426.655502300011,None,1427.165693399962,None,1427.165693399962,None,n,0.2148560001514852,1427.165693399962,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,1431.9252820999827,None,,,,,,,,,,,,,,,,,,strain,silent,white,66,86,308,1427.9408165998757,None,1427.9408165998757,None,3,2.991673299809918,1427.9408165998757,None,1430.9834723998792,None,1431.5026026000269,None,1431.5026026000269,None,n,0.40578539995476604,1431.5026026000269,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,1435.7659606998786,None,,,,,,,,,,,,,,,,,,produce,sing,white,67,7,239,1432.443249200005,None,1432.443249200005,None,6,1.937491600168869,1432.443249200005,None,1434.426567999879,None,1434.9521862000693,None,1434.9521862000693,None,f,0.780344600090757,1434.9521862000693,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,1439.51210250007,None,,,,,,,,,,,,,,,,,,public,silent,white,68,79,244,1436.2888909000903,None,1436.2888909000903,None,4,1.9235709998756647,1436.2888909000903,None,1438.2524997999426,None,1438.7700892998837,None,1438.7700892998837,None,n,0.6983495000749826,1438.7700892998837,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,1443.9000846000854,None,,,,,,,,,,,,,,,,,,cross,silent,white,69,61,80,1440.037080500042,None,1440.037080500042,None,4,2.4552835999056697,1440.037080500042,None,1442.5245091000106,None,1443.033343899995,None,1443.033343899995,None,f,0.8270817000884563,1443.033343899995,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,1448.5546555998735,None,,,,,,,,,,,,,,,,,,shape,new_c,white,70,162,282,1444.4257030000445,None,1444.4257030000445,None,2,2.106833300087601,1444.4257030000445,None,1446.5836054000538,None,1447.1021630999167,None,1447.1021630999167,None,f,1.414483099943027,1447.1021630999167,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,1451.2539051999338,None,,,,,,,,,,,,,,,,,,testimony,new_c,white,71,171,325,1449.0771218000446,None,1449.0771218000446,None,1,1.1271146000362933,1449.0771218000446,None,1450.2362633999437,None,1450.7533944998868,None,1450.7533944998868,None,n,0.4671388999558985,1450.7533944998868,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,1453.833197500091,None,,,,,,,,,,,,,,,,,,concern,new_c,white,72,150,65,1451.7794864999596,None,1451.7794864999596,None,1,1.264998400118202,1451.7794864999596,None,1453.0939714999404,None,1453.614271899918,None,1453.614271899918,None,n,0.18229239992797375,1453.614271899918,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,1457.4354806998745,None,,,,,,,,,,,,,,,,,,private,new_b,white,73,127,237,1454.3600206000265,None,1454.3600206000265,None,4,1.6444405000656843,1454.3600206000265,None,1456.0527957999147,None,1456.571239199955,None,1456.571239199955,None,n,0.8332033001352102,1456.571239199955,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,1461.4337359999772,None,,,,,,,,,,,,,,,,,,comfort,new_c,white,74,157,59,1457.9628663999029,None,1457.9628663999029,None,5,2.225705600110814,1457.9628663999029,None,1460.2284102998674,None,1460.7539512000512,None,1460.7539512000512,None,f,0.6426182999275625,1460.7539512000512,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,1465.5719763000961,None,,,,,,,,,,,,,,,,,,debate,sing,white,75,17,87,1461.9619835000485,None,1461.9619835000485,None,6,2.395337700145319,1461.9619835000485,None,1464.3972100999672,None,1464.9234338998795,None,1464.9234338998795,None,f,0.6090257000178099,1464.9234338998795,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,1469.2088812999427,None,,,,,,,,,,,,,,,,,,session,new_a,white,76,94,281,1466.0931672998704,None,1466.0931672998704,None,2,1.3753641999792308,1466.0931672998704,None,1467.5113931999076,None,1468.026032099966,None,1468.026032099966,None,n,1.1541954998392612,1468.026032099966,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,1471.5020522999112,None,,,,,,,,,,,,,,,,,,swift,new_a,white,77,99,320,1469.7110848000739,None,1469.7110848000739,None,1,1.0213875998742878,1469.7110848000739,None,1470.7837618999183,None,1471.3057836000808,None,1471.3057836000808,None,n,0.1627237000502646,1471.3057836000808,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,1474.270110100042,None,,,,,,,,,,,,,,,,,,author,silent,white,78,80,15,1472.0275264999364,None,1472.0275264999364,None,1,1.45693330001086,1472.0275264999364,None,1473.532010700088,None,1474.0513885999098,None,1474.0513885999098,None,n,0.1931177000515163,1474.0513885999098,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,1476.719083599979,None,,,,,,,,,,,,,,,,,,meeting,new_c,white,79,169,187,1474.7935035000555,None,1474.7935035000555,None,1,0.8909857999533415,1474.7935035000555,None,1475.7315449998714,None,1476.2541439998895,None,1476.2541439998895,None,n,0.43028110009618104,1476.2541439998895,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,1479.0860232999548,None,,,,,,,,,,,,,,,,,,minor,new_b,white,80,140,191,1477.2436867998913,None,1477.2436867998913,None,1,1.0568379000760615,1477.2436867998913,None,1478.3432467000093,None,1478.8530397000723,None,1478.8530397000723,None,n,0.19964449992403388,1478.8530397000723,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,1483.3202905000653,None,,,,,,,,,,,,,,,,,,department,aloud,white,81,52,90,1479.6107427999377,None,1479.6107427999377,None,5,2.2417697000782937,1479.6107427999377,None,1481.9102258000057,None,1482.4240830999333,None,1482.4240830999333,None,f,0.8686406000051647,1482.4240830999333,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,1487.3852605998982,None,,,,,,,,,,,,,,,,,,nation,new_c,white,82,154,198,1483.8449657999445,None,1483.8449657999445,None,3,1.9035714000929147,1483.8449657999445,None,1485.7995277999435,None,1486.322082000086,None,1486.322082000086,None,f,1.0265234000980854,1486.322082000086,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,1491.2033341000788,None,,,,,,,,,,,,,,,,,,recall,silent,white,83,89,255,1487.9141160000581,None,1487.9141160000581,None,6,2.130628200015053,1487.9141160000581,None,1490.0789473000914,None,1490.590522899991,None,1490.590522899991,None,r,0.5820339000783861,1490.590522899991,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,1493.6102819999214,None,,,,,,,,,,,,,,,,,,birth,silent,white,84,65,22,1491.7257636999711,None,1491.7257636999711,None,1,1.1108747001271695,1491.7257636999711,None,1492.8847771000583,None,1493.395708499942,None,1493.395708499942,None,n,0.1925225001759827,1493.395708499942,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,1495.6407246999443,None,,,,,,,,,,,,,,,,,,estate,new_a,white,85,114,119,1494.1161893000826,None,1494.1161893000826,None,1,0.8163240998983383,1494.1161893000826,None,1494.985030299984,None,1495.5040491998661,None,1495.5040491998661,None,n,0.10848759999498725,1495.5040491998661,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,1499.3363604999613,None,,,,,,,,,,,,,,,,,,resistance,new_a,white,86,106,262,1496.167682700092,None,1496.167682700092,None,2,2.2212622000370175,1496.167682700092,None,1498.4405121000018,None,1498.9623372000642,None,1498.9623372000642,None,n,0.3383218999952078,1498.9623372000642,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,1501.620712700067,None,,,,,,,,,,,,,,,,,,ground,new_b,white,87,144,142,1499.851355999941,None,1499.851355999941,None,1,1.1371979999821633,1499.851355999941,None,1501.031162600033,None,1501.558541300008,None,1501.558541300008,None,n,0.03798179980367422,1501.558541300008,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,1506.5055776000954,None,,,,,,,,,,,,,,,,,,raise,sing,white,88,2,250,1502.146343600005,None,1502.146343600005,None,5,1.850107999984175,1502.146343600005,None,1504.0292044000234,None,1504.5412280000746,None,1504.5412280000746,None,r,1.9273516999091953,1504.5412280000746,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,1508.9230398999061,None,,,,,,,,,,,,,,,,,,congress,new_a,white,89,92,67,1507.0317152000498,None,1507.0317152000498,None,1,1.0927271998953074,1507.0317152000498,None,1508.1722110998817,None,1508.6934300998691,None,1508.6934300998691,None,n,0.19963910011574626,1508.6934300998691,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,1512.6893736000638,None,,,,,,,,,,,,,,,,,,government,aloud,white,90,49,139,1509.4508803000208,None,1509.4508803000208,None,4,1.8896090001799166,1509.4508803000208,None,1511.3836773000658,None,1511.9093142999336,None,1511.9093142999336,None,f,0.7432663000654429,1511.9093142999336,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,1515.306061499985,None,,,,,,,,,,,,,,,,,,rapid,new_b,white,91,128,252,1513.2146481000818,None,1513.2146481000818,None,1,1.1177442001644522,1513.2146481000818,None,1514.3807353999,None,1514.8924326999113,None,1514.8924326999113,None,n,0.37599929980933666,1514.8924326999113,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,1518.6879275999963,None,,,,,,,,,,,,,,,,,,distance,new_c,white,92,161,100,1515.8319041999057,None,1515.8319041999057,None,3,1.652620199834928,1515.8319041999057,None,1517.5428226999938,None,1518.057912999997,None,1518.057912999997,None,n,0.59474360011518,1518.057912999997,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,1522.3231128000189,None,,,,,,,,,,,,,,,,,,management,new_a,white,93,110,177,1519.2185698999092,None,1519.2185698999092,None,5,2.1699085999280214,1519.2185698999092,None,1521.441029299982,None,1521.962152000051,None,1521.962152000051,None,f,0.3224486999679357,1521.962152000051,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,1525.8391354000196,None,,,,,,,,,,,,,,,,,,salary,sing,white,94,23,271,1522.8429791999515,None,1522.8429791999515,None,5,1.7136951999273151,1522.8429791999515,None,1524.6041079999413,None,1525.1283249999397,None,1525.1283249999397,None,f,0.6763593999203295,1525.1283249999397,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,1528.1919042000081,None,,,,,,,,,,,,,,,,,,brilliant,new_a,white,95,91,30,1526.3718000999652,None,1526.3718000999652,None,1,1.0806821000296623,1526.3718000999652,None,1527.507333900081,None,1528.0251315000933,None,1528.0251315000933,None,n,0.13953469996340573,1528.0251315000933,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,1532.0912740998901,None,,,,,,,,,,,,,,,,,,guide,new_c,white,96,153,147,1528.7135926000774,None,1528.7135926000774,None,4,2.4512630999088287,1528.7135926000774,None,1531.1987799000926,None,1531.7243989999406,None,1531.7243989999406,None,f,0.3361549999099225,1531.7243989999406,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,1534.7394359000027,None,,,,,,,,,,,,,,,,,,shock,aloud,white,97,54,284,1532.615148999961,None,1532.615148999961,None,1,1.1413452001288533,1532.615148999961,None,1533.8078749999404,None,1534.3216478000395,None,1534.3216478000395,None,n,0.3788713999092579,1534.3216478000395,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,1537.0229871999472,None,,,,,,,,,,,,,,,,,,gesture,new_c,white,98,172,137,1535.2648410000838,None,1535.2648410000838,None,1,0.9397643997799605,1535.2648410000838,None,1536.250642299885,None,1536.7775818998925,None,1536.7775818998925,None,n,0.21082549984566867,1536.7775818998925,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,1539.706242899876,None,,,,,,,,,,,,,,,,,,break,new_a,white,99,97,26,1537.552720000036,None,1537.552720000036,None,3,1.267762000206858,1537.552720000036,None,1538.8673815999646,None,1539.3933435999788,None,1539.3933435999788,None,n,0.28315989999100566,1539.3933435999788,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,1543.7192007000558,None,,,,,,,,,,,,,,,,,,employment,new_b,white,100,134,111,1540.234102499904,None,1540.234102499904,None,6,1.6983606999274343,1540.234102499904,None,1541.973307200009,None,1542.4938930999488,None,1542.4938930999488,None,f,1.2065190998837352,1542.4938930999488,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,1546.0920722999144,None,,,,,,,,,,,,,,,,,,attack,new_a,white,101,118,13,1544.2544408999383,None,1544.2544408999383,None,2,1.0621181998867542,1544.2544408999383,None,1545.3461517000105,None,1545.8654291999992,None,1545.8654291999992,None,n,0.19503959990106523,1545.8654291999992,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,1549.6549515998922,None,,,,,,,,,,,,,,,,,,hunger,new_c,white,102,175,155,1546.6179301000666,None,1546.6179301000666,None,4,1.410625800024718,1546.6179301000666,None,1548.0551529999357,None,1548.5767353998963,None,1548.5767353998963,None,f,1.0520214000716805,1548.5767353998963,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
