StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.12480869999854,None,b,5.435941200001253,20.12480869999854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,,,,,,,,,,,AloudTest,25.616610299999593,None,space,347.46442430000025,25.616610299999593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
0,0,0,0,,,,,,,,,,,,,,,,,,25.616610299999593,None,25.616610299999593,None,25.616610299999593,None,25.616610299999593,None,375.62316649999775,None,guard,40,1,aloud,blue,373.6108701999983,None,None,373.6108701999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,378.1258381999978,None,finish,2,2,aloud,yellow,376.1263207999982,None,space,376.1263207999982,None,0.8348353000001225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,380.6448440999993,None,committee,54,3,aloud,blue,378.63416470000084,None,space,378.63416470000084,None,1.2551545999995142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,383.14756599999964,None,general,86,4,aloud,red,381.14533329999904,None,None,381.14533329999904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,385.649987599998,None,blind,29,5,aloud,blue,383.6491532,None,None,383.6491532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,388.16918670000086,None,sunset,38,6,aloud,blue,386.15386020000005,None,None,386.15386020000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,390.68835949999993,None,childhood,75,7,aloud,red,388.67907919999925,None,None,388.67907919999925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,393.2072896999998,None,gesture,42,8,aloud,blue,391.19905359999757,None,None,391.19905359999757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,395.71009720000075,None,household,52,9,aloud,blue,393.7093103999978,None,None,393.7093103999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,398.21261009999944,None,period,77,10,aloud,red,396.2128221999992,None,None,396.2128221999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,400.71506039999804,None,history,71,11,aloud,red,398.7156185999993,None,None,398.7156185999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,403.2175525999992,None,murder,68,12,aloud,red,401.2162983999988,None,None,401.2162983999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,405.73676390000037,None,detective,5,13,aloud,yellow,403.72442220000084,None,None,403.72442220000084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,408.23936409999806,None,build,72,14,aloud,red,406.2369269999981,None,None,406.2369269999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,410.75840529999914,None,congress,44,15,aloud,blue,408.7489156999982,None,None,408.7489156999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,413.2610461999975,None,escape,84,16,aloud,red,411.25894889999836,None,None,411.25894889999836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,415.7634395999994,None,problem,61,17,aloud,red,413.76427390000026,None,None,413.76427390000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,418.28271139999924,None,track,53,18,aloud,blue,416.2684401000006,None,None,416.2684401000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,420.8018943999996,None,primary,39,19,aloud,blue,418.78667779999887,None,None,418.78667779999887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,423.3043394999986,None,trend,51,20,aloud,blue,421.3036175999987,None,None,421.3036175999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,425.82353769999827,None,quantity,6,21,aloud,yellow,423.8124554999995,None,None,423.8124554999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,428.32599539999865,None,heavy,76,22,aloud,red,426.32695239999885,None,None,426.32695239999885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,430.84522079999806,None,figure,79,23,aloud,red,428.83219370000006,None,None,428.83219370000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,433.34772109999903,None,pretty,59,24,aloud,yellow,431.34752260000096,None,None,431.34752260000096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,435.8501615999994,None,generation,37,25,aloud,blue,433.84868559999813,None,None,433.84868559999813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,438.3693923999999,None,health,27,26,aloud,yellow,436.3588786,None,None,436.3588786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,440.8719115999993,None,appeal,9,27,aloud,yellow,438.8716623,None,None,438.8716623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,443.39104379999844,None,bucket,0,28,aloud,yellow,441.384764800001,None,None,441.384764800001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,445.8936415999997,None,taste,17,29,aloud,yellow,443.89279499999975,None,None,443.89279499999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,448.41274859999976,None,addition,69,30,aloud,red,446.3984988000011,None,None,446.3984988000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,450.9152276999994,None,weight,43,31,aloud,blue,448.91356449999876,None,None,448.91356449999876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,453.41776799999934,None,career,85,32,aloud,red,451.41646299999775,None,None,451.41646299999775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,455.9370095999984,None,universal,62,33,aloud,red,453.9290336999984,None,None,453.9290336999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,458.4560598999997,None,master,30,34,aloud,blue,456.44183949999933,None,None,456.44183949999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,460.95855609999853,None,question,31,35,aloud,blue,458.95733299999847,None,None,458.95733299999847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,463.4612061000007,None,charter,65,36,aloud,red,461.4616165000007,None,None,461.4616165000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,465.9802662000002,None,travel,80,37,aloud,red,463.9656952999976,None,None,463.9656952999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,468.4995844999976,None,personnel,12,38,aloud,yellow,466.49268609999854,None,None,466.49268609999854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,471.0020154999984,None,clear,19,39,aloud,yellow,468.99970929999836,None,None,468.99970929999836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,473.50451039999825,None,welcome,63,40,aloud,red,471.5053568000003,None,None,471.5053568000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,476.02366149999943,None,present,47,41,aloud,blue,474.01309599999877,None,None,474.01309599999877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,478.5428594999976,None,character,34,42,aloud,blue,476.5275804999983,None,None,476.5275804999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,481.04533639999863,None,salary,87,43,aloud,red,479.04548760000034,None,None,479.04548760000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,483.56451390000075,None,trail,70,44,aloud,red,481.5537723999987,None,None,481.5537723999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,486.0670480999979,None,debate,1,45,aloud,yellow,484.0650069000003,None,None,484.0650069000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,488.56970229999934,None,literature,73,46,aloud,red,486.5694115999977,None,None,486.5694115999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,491.0886724000011,None,sleep,56,47,aloud,blue,489.08119459999944,None,None,489.08119459999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,493.5912107999975,None,background,10,48,aloud,yellow,491.5893546999978,None,None,491.5893546999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,496.09368449999965,None,guide,23,49,aloud,yellow,494.0922724000011,None,None,494.0922724000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,498.59632710000005,None,accident,78,50,aloud,red,496.59634949999963,None,None,496.59634949999963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,501.11541059999945,None,plane,13,51,aloud,yellow,499.10141680000015,None,None,499.10141680000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,503.61791119999907,None,nation,46,52,aloud,blue,501.61731599999985,None,None,501.61731599999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,506.1203827999998,None,finance,21,53,aloud,yellow,504.1204746000003,None,None,504.1204746000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,508.6230078999979,None,material,16,54,aloud,yellow,506.6210403999976,None,None,506.6210403999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,511.1253915999987,None,shape,57,55,aloud,blue,509.1234363000003,None,None,509.1234363000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,513.6280554999976,None,discussion,74,56,aloud,red,511.62750640000013,None,None,511.62750640000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,516.1303784999982,None,prime,66,57,aloud,red,514.129780299998,None,None,514.129780299998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,518.6329246999994,None,straight,25,58,aloud,yellow,516.6332015999978,None,None,516.6332015999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,521.1354047999994,None,guest,22,59,aloud,yellow,519.134481000001,None,None,519.134481000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,523.6379602999987,None,edition,60,60,aloud,red,521.6364699000005,None,None,521.6364699000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,526.1404005999975,None,bureau,33,61,aloud,blue,524.1390289999981,None,None,524.1390289999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,528.6597129000002,None,incident,26,62,aloud,yellow,526.6452997999986,None,None,526.6452997999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,531.1787824999992,None,attack,14,63,aloud,yellow,529.1662634999993,None,None,529.1662634999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,533.6979585000008,None,skill,55,64,aloud,blue,531.6839952999981,None,None,531.6839952999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,536.2171113000004,None,tragedy,24,65,aloud,yellow,534.2105229999979,None,None,534.2105229999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,538.7360789999984,None,executive,32,66,aloud,blue,536.7343427999986,None,None,536.7343427999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,541.2388334999996,None,stand,81,67,aloud,red,539.2368533999979,None,None,539.2368533999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,543.758021499998,None,display,7,68,aloud,yellow,541.7455446999993,None,None,541.7455446999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,546.2772261999999,None,dozen,36,69,aloud,blue,544.2683307000007,None,None,544.2683307000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,548.7797656000002,None,growth,41,70,aloud,blue,546.7807766999977,None,None,546.7807766999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,551.2989135999997,None,poetry,3,71,aloud,yellow,549.2908871,None,None,549.2908871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,553.8013609000009,None,territory,64,72,aloud,red,551.7994388000006,None,None,551.7994388000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,556.3039153999998,None,order,58,73,aloud,blue,554.3020552999988,None,None,554.3020552999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,558.8065209999986,None,rural,67,74,aloud,red,556.8065643000009,None,None,556.8065643000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,561.3089407000007,None,direction,50,75,aloud,blue,559.3098138999994,None,None,559.3098138999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,563.8279379999985,None,range,11,76,aloud,yellow,561.8128961000002,None,None,561.8128961000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,566.3306217999998,None,light,45,77,aloud,blue,564.3286473000007,None,None,564.3286473000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,568.8351101999979,None,south,28,78,aloud,yellow,566.8319492999981,None,None,566.8319492999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,571.368994299999,None,trash,83,79,aloud,red,569.3590803000006,None,None,569.3590803000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,573.8714332999989,None,brilliant,48,80,aloud,blue,571.8695148999977,None,None,571.8695148999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,576.3908157000005,None,citizen,15,81,aloud,yellow,574.3820730000007,None,None,574.3820730000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,578.8931900999996,None,music,49,82,aloud,blue,576.8912878999981,None,None,576.8912878999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
