StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,355.496117,None,breath,61,82,silent,red,353.4886501,None,space,353.4886501,None,0.5301574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,357.9985516,None,dance,76,83,silent,red,355.9964677,None,space,355.9964677,None,0.3665595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,360.5177896,None,straight,54,84,silent,blue,358.5024115,None,space,358.5024115,None,0.4043762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,363.0370323,None,conference,89,85,silent,red,361.02311,None,space,361.02311,None,0.3316327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,365.5394738,None,generation,19,86,silent,yellow,363.538585,None,space,363.538585,None,0.2244232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,368.0419897,None,pretty,17,87,silent,yellow,366.0423293,None,space,366.0423293,None,0.3443872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,370.5611113,None,review,52,88,silent,blue,368.5494319,None,space,368.5494319,None,0.3414481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,373.0803662,None,murder,9,89,silent,yellow,371.0682806,None,space,371.0682806,None,0.3185818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,375.5828689,None,passage,41,90,silent,blue,373.581737,None,space,373.581737,None,0.4129723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0836244,None,k,87.2392229,376.0836244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,499.5776088,None,,,,,,,,,,,,,,,,,,store,40,1,silent,old,blue,463.8656864,None,463.8656864,None,1,29.6248617,463.8656864,None,29.6248617,493.5241812,None,494.0344118,None,494.0344118,None,f,5.5120155,494.0344118,None,5.5120155,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,507.147077,None,,,,,,,,,,,,,,,,,,welcome,38,2,silent,old,blue,500.0911039,None,500.0911039,None,6,3.4553843,500.0911039,None,3.4553843,503.5789032,None,504.0961393,None,504.0961393,None,r,3.0263239,504.0961393,None,3.0263239,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,514.1042524,None,,,,,,,,,,,,,,,,,,report,78,3,silent,old,red,507.654743,None,507.654743,None,1,2.4357501,507.654743,None,2.4357501,510.1199518,None,510.6342432,None,510.6342432,None,f,3.4402099,510.6342432,None,3.4402099,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,518.1749822,None,,,,,,,,,,,,,,,,,,mechanical,68,4,silent,old,red,514.6074385,None,514.6074385,None,1,1.8432505,514.6074385,None,1.8432505,516.4779718,None,516.9973646,None,516.9973646,None,n,1.1571114,516.9973646,None,1.1571114,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,525.0063661,None,,,,,,,,,,,,,,,,,,scale,71,5,silent,old,red,518.6796915,None,518.6796915,None,5,4.2747803,518.6796915,None,4.2747803,522.9833531,None,523.4970621,None,523.4970621,None,f,1.4814471,523.4970621,None,1.4814471,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,530.9543777,None,,,,,,,,,,,,,,,,,,fight,132,6,silent,new,null,525.5243286,None,525.5243286,None,1,1.9022997,525.5243286,None,1.9022997,527.4528548,None,527.9681833,None,527.9681833,None,n,2.962542,527.9681833,None,2.962542,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,537.7278549,None,,,,,,,,,,,,,,,,,,produce,137,7,silent,new,null,531.4579949,None,531.4579949,None,2,3.5604717,531.4579949,None,3.5604717,535.0448727,None,535.5635578,None,535.5635578,None,n,2.1429467,535.5635578,None,2.1429467,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,541.0311018,None,,,,,,,,,,,,,,,,,,bitter,122,8,silent,new,null,538.2284977,None,538.2284977,None,1,1.4859142,538.2284977,None,1.4859142,539.7308308,None,540.2305019,None,540.2305019,None,n,0.7799926,540.2305019,None,0.7799926,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,545.3187474,None,,,,,,,,,,,,,,,,,,write,179,9,silent,new,null,541.5366198,None,541.5366198,None,1,2.5378865,541.5366198,None,2.5378865,544.1021222,None,544.6100324,None,544.6100324,None,n,0.6804278,544.6100324,None,0.6804278,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,548.3049451,None,,,,,,,,,,,,,,,,,,property,44,10,silent,old,blue,545.822576,None,545.822576,None,1,1.7319032,545.822576,None,1.7319032,547.5707354,None,548.0715361,None,548.0715361,None,n,0.2109064,548.0715361,None,0.2109064,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,553.2266229,None,,,,,,,,,,,,,,,,,,smooth,164,11,silent,new,null,548.8086723,None,548.8086723,None,1,3.1297226,548.8086723,None,3.1297226,551.9599271,None,552.4598595,None,552.4598595,None,f,0.7425664,552.4598595,None,0.7425664,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,557.4995285,None,,,,,,,,,,,,,,,,,,hearing,95,12,silent,new,null,553.733388,None,553.733388,None,1,1.7331554,553.733388,None,1.7331554,555.5027337,None,556.0128618,None,556.0128618,None,n,1.469509,556.0128618,None,1.469509,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,562.8028166,None,,,,,,,,,,,,,,,,,,narrow,75,13,silent,old,red,558.0208998,None,558.0208998,None,6,3.1494296,558.0208998,None,3.1494296,561.2021369,None,561.7061359,None,561.7061359,None,r,1.0802401,561.7061359,None,1.0802401,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,571.2946081,None,,,,,,,,,,,,,,,,,,thick,22,14,silent,old,yellow,563.3106241,None,563.3106241,None,1,6.4517081,563.3106241,None,6.4517081,569.7941253,None,570.2981986,None,570.2981986,None,n,0.968188,570.2981986,None,0.968188,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,576.1161093,None,,,,,,,,,,,,,,,,,,owner,152,15,silent,new,null,571.8017924,None,571.8017924,None,3,2.8405593,571.8017924,None,2.8405593,574.664575,None,575.1682229,None,575.1682229,None,f,0.9300699,575.1682229,None,0.9300699,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,579.852937,None,,,,,,,,,,,,,,,,,,drama,72,16,silent,old,red,576.6249688,None,576.6249688,None,1,1.4653185,576.6249688,None,1.4653185,578.1181173,None,578.6316795,None,578.6316795,None,n,1.1947046,578.6316795,None,1.1947046,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,584.5411401,None,,,,,,,,,,,,,,,,,,range,145,17,silent,new,null,580.3554278,None,580.3554278,None,1,2.4469098,580.3554278,None,2.4469098,582.822642,None,583.3235733,None,583.3235733,None,n,1.190718,583.3235733,None,1.190718,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,589.6796068,None,,,,,,,,,,,,,,,,,,management,174,18,silent,new,null,585.054975,None,585.054975,None,4,3.0354378,585.054975,None,3.0354378,588.1183236,None,588.6310111,None,588.6310111,None,f,1.0193265,588.6310111,None,1.0193265,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,592.8325199,None,,,,,,,,,,,,,,,,,,straight,54,19,silent,old,blue,590.1880483,None,590.1880483,None,1,1.6462183,590.1880483,None,1.6462183,591.8661776,None,592.3723276,None,592.3723276,None,n,0.4300109,592.3723276,None,0.4300109,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,596.7364424,None,,,,,,,,,,,,,,,,,,state,15,20,silent,old,yellow,593.341418,None,593.341418,None,1,2.18087,593.341418,None,2.18087,595.5532551,None,596.0527202,None,596.0527202,None,n,0.6616578,596.0527202,None,0.6616578,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,601.3412655,None,,,,,,,,,,,,,,,,,,quick,31,21,silent,old,blue,597.2406933,None,597.2406933,None,6,2.0816662,597.2406933,None,2.0816662,599.3403833,None,599.8440786,None,599.8440786,None,r,1.4701948,599.8440786,None,1.4701948,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,605.8457296,None,,,,,,,,,,,,,,,,,,court,8,22,silent,old,yellow,601.8500925,None,601.8500925,None,6,2.4721831,601.8500925,None,2.4721831,604.3440136,None,604.8513022,None,604.8513022,None,r,0.9750137,604.8513022,None,0.9750137,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,609.3490789,None,,,,,,,,,,,,,,,,,,atmosphere,110,23,silent,new,null,606.3540907,None,606.3540907,None,1,1.4563311,606.3540907,None,1.4563311,607.8397611,None,608.3535087,None,608.3535087,None,n,0.9768777,608.3535087,None,0.9768777,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,613.8370458,None,,,,,,,,,,,,,,,,,,graduate,87,24,silent,old,red,609.864275,None,609.864275,None,1,2.362011,609.864275,None,2.362011,612.2531006,None,612.756425,None,612.756425,None,n,1.0538203,612.756425,None,1.0538203,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,616.7571123,None,,,,,,,,,,,,,,,,,,suggestion,25,25,silent,old,yellow,614.3376044,None,614.3376044,None,1,1.8006696,614.3376044,None,1.8006696,616.1573113,None,616.6568896,None,616.6568896,None,n,0.0813482,616.6568896,None,0.0813482,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,622.1284301,None,,,,,,,,,,,,,,,,,,primary,168,26,silent,new,null,617.257376,None,617.257376,None,6,1.9129238,617.257376,None,1.9129238,619.1961873,None,619.713779,None,619.713779,None,r,2.3845371,619.713779,None,2.3845371,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,627.3004871,None,,,,,,,,,,,,,,,,,,bureau,42,27,silent,old,blue,622.6299843,None,622.6299843,None,6,3.2202846,622.6299843,None,3.2202846,625.8667075,None,626.3663019,None,626.3663019,None,r,0.9159135,626.3663019,None,0.9159135,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,631.4843739,None,,,,,,,,,,,,,,,,,,order,144,28,silent,new,null,627.8010626,None,627.8010626,None,3,2.7373182,627.8010626,None,2.7373182,630.553642,None,631.0540465,None,631.0540465,None,f,0.3881605,631.0540465,None,0.3881605,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,634.7245612,None,,,,,,,,,,,,,,,,,,audience,104,29,silent,new,null,631.98859,None,631.98859,None,3,1.7737803,631.98859,None,1.7737803,633.7967292,None,634.307518,None,634.307518,None,f,0.3987026,634.307518,None,0.3987026,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,638.9808371,None,,,,,,,,,,,,,,,,,,universal,163,30,silent,new,null,635.2372007,None,635.2372007,None,2,2.0370091,635.2372007,None,2.0370091,637.2968728,None,637.815378,None,637.815378,None,f,1.1469094,637.815378,None,1.1469094,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,642.2019603,None,,,,,,,,,,,,,,,,,,weather,94,31,silent,new,null,639.4990925,None,639.4990925,None,1,1.7031482,639.4990925,None,1.7031482,641.232488,None,641.7344231,None,641.7344231,None,n,0.4437323,641.7344231,None,0.4437323,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,646.7198515,None,,,,,,,,,,,,,,,,,,disease,85,32,silent,old,red,642.7157766,None,642.7157766,None,6,1.6864632,642.7157766,None,1.6864632,644.420631,None,644.9348103,None,644.9348103,None,r,1.7554256,644.9348103,None,1.7554256,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,650.1399267,None,,,,,,,,,,,,,,,,,,curve,162,33,silent,new,null,647.2205679,None,647.2205679,None,1,1.605642,647.2205679,None,1.605642,648.8551221,None,649.3597704,None,649.3597704,None,n,0.7544502,649.3597704,None,0.7544502,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,652.8440396,None,,,,,,,,,,,,,,,,,,childhood,92,34,silent,new,null,650.6465198,None,650.6465198,None,1,1.5157605,650.6465198,None,1.5157605,652.1960814,None,652.7118417,None,652.7118417,None,n,0.1144382,652.7118417,None,0.1144382,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,657.0319584,None,,,,,,,,,,,,,,,,,,signal,58,35,silent,old,blue,653.3560971,None,653.3560971,None,6,2.2941196,653.3560971,None,2.2941196,655.6796532,None,656.1852491,None,656.1852491,None,r,0.8250359,656.1852491,None,0.8250359,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,664.1872392,None,,,,,,,,,,,,,,,,,,passage,41,36,silent,old,blue,657.5474469,None,657.5474469,None,3,5.1187581,657.5474469,None,5.1187581,662.6886372,None,663.21057,None,663.21057,None,f,0.9595917,663.21057,None,0.9595917,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,667.3403553,None,,,,,,,,,,,,,,,,,,growth,118,37,silent,new,null,664.6902589,None,664.6902589,None,3,1.7039526,664.6902589,None,1.7039526,666.4238092,None,666.9234446,None,666.9234446,None,f,0.3908648,666.9234446,None,0.3908648,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,671.0441059,None,,,,,,,,,,,,,,,,,,shape,120,38,silent,new,null,667.8427569,None,667.8427569,None,6,2.2554776,667.8427569,None,2.2554776,670.12658,None,670.6271447,None,670.6271447,None,n,0.3990119,670.6271447,None,0.3990119,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,677.7674288,None,,,,,,,,,,,,,,,,,,production,100,39,silent,new,null,671.5503157,None,671.5503157,None,6,5.2438141,671.5503157,None,5.2438141,676.8187558,None,677.3340432,None,677.3340432,None,r,0.4122479,677.3340432,None,0.4122479,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,681.0711596,None,,,,,,,,,,,,,,,,,,tragedy,63,40,silent,old,red,678.2775657,None,678.2775657,None,6,1.8685845,678.2775657,None,1.8685845,680.1750497,None,680.6871931,None,680.6871931,None,r,0.3631025,680.6871931,None,0.3631025,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,685.458471,None,,,,,,,,,,,,,,,,,,working,125,41,silent,new,null,681.581421,None,681.581421,None,1,1.5167681,681.581421,None,1.5167681,683.1284926,None,683.6401106,None,683.6401106,None,n,1.8020079,683.6401106,None,1.8020079,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,688.7117397,None,,,,,,,,,,,,,,,,,,staff,34,42,silent,old,blue,685.9687031,None,685.9687031,None,1,1.6654764,685.9687031,None,1.6654764,687.663548,None,688.1811433,None,688.1811433,None,n,0.5010392,688.1811433,None,0.5010392,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,691.4980116,None,,,,,,,,,,,,,,,,,,light,165,43,silent,new,null,689.2220307,None,689.2220307,None,1,1.2601001,689.2220307,None,1.2601001,690.5160118,None,691.0308987,None,691.0308987,None,n,0.4433177,691.0308987,None,0.4433177,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,694.0837143,None,,,,,,,,,,,,,,,,,,sunset,141,44,silent,new,null,692.0023497,None,692.0023497,None,1,1.2557347,692.0023497,None,1.2557347,693.288164,None,693.7999517,None,693.7999517,None,n,0.2661371,693.7999517,None,0.2661371,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,697.2869456,None,,,,,,,,,,,,,,,,,,mankind,154,45,silent,new,null,694.5849094,None,694.5849094,None,1,1.3052532,694.5849094,None,1.3052532,695.9205119,None,696.4396547,None,696.4396547,None,n,0.8264927,696.4396547,None,0.8264927,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,701.4410554,None,,,,,,,,,,,,,,,,,,general,1,46,silent,old,yellow,697.801254,None,697.801254,None,6,1.6168881,697.801254,None,1.6168881,699.4414091,None,699.9572837,None,699.9572837,None,r,1.468854,699.9572837,None,1.468854,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,706.9963044,None,,,,,,,,,,,,,,,,,,strain,126,47,silent,new,null,701.9543723,None,701.9543723,None,3,2.2397088,701.9543723,None,2.2397088,704.2121605,None,704.7277793,None,704.7277793,None,f,2.2422424,704.7277793,None,2.2422424,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,710.7837353,None,,,,,,,,,,,,,,,,,,instrument,20,48,silent,old,yellow,707.4972413,None,707.4972413,None,6,1.984828,707.4972413,None,1.984828,709.5004958,None,710.0048354,None,710.0048354,None,r,0.7573332,710.0048354,None,0.7573332,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,714.253826,None,,,,,,,,,,,,,,,,,,generation,19,49,silent,old,yellow,711.2925023,None,711.2925023,None,6,1.9336388,711.2925023,None,1.9336388,713.253351,None,713.7570359,None,713.7570359,None,r,0.4690592,713.7570359,None,0.4690592,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,717.1400849,None,,,,,,,,,,,,,,,,,,youth,96,50,silent,new,null,714.7679644,None,714.7679644,None,1,1.5221478,714.7679644,None,1.5221478,716.3072511,None,716.8065256,None,716.8065256,None,n,0.3075222,716.8065256,None,0.3075222,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,720.2268337,None,,,,,,,,,,,,,,,,,,pretty,17,51,silent,old,yellow,717.6474586,None,717.6474586,None,6,1.6826576,717.6474586,None,1.6826576,719.3598606,None,719.8636925,None,719.8636925,None,r,0.346431,719.8636925,None,0.346431,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,725.0646964,None,,,,,,,,,,,,,,,,,,interview,155,52,silent,new,null,720.7400638,None,720.7400638,None,4,3.3739622,720.7400638,None,3.3739622,724.1320074,None,724.647628,None,724.647628,None,f,0.3944937,724.647628,None,0.3944937,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,728.1677521,None,,,,,,,,,,,,,,,,,,empty,91,53,silent,new,null,725.5739649,None,725.5739649,None,4,1.7641481,725.5739649,None,1.7641481,727.371851,None,727.8882889,None,727.8882889,None,f,0.2579286,727.8882889,None,0.2579286,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
