StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,369.86594889999833,None,south,19,49,silent,yellow,367.8528692999971,None,None,367.8528692999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,372.3853163999993,None,prime,63,50,silent,red,370.3727144999975,None,None,370.3727144999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,374.88791649999985,None,principal,47,51,silent,blue,372.8858310999967,None,None,372.8858310999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,377.4071941000002,None,trail,34,52,silent,blue,375.3918472999976,None,None,375.3918472999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,379.90958079999837,None,finance,0,53,silent,yellow,377.9075247999972,None,None,377.9075247999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,382.4120742999985,None,color,74,54,silent,red,380.41165419999743,None,None,380.41165419999743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,384.93131859999994,None,republic,16,55,silent,yellow,382.91763549999814,None,None,382.91763549999814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,387.4505070999985,None,appearance,77,56,silent,red,385.43595979999736,None,None,385.43595979999736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,389.95293440000023,None,drama,11,57,silent,yellow,387.95259239999723,None,None,387.95259239999723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,392.4722036999992,None,watch,3,58,silent,yellow,390.4644585999995,None,None,390.4644585999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,394.97459359999993,None,income,41,59,silent,blue,392.97256539999944,None,None,392.97256539999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
