StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,723.3510226,None,science,70,36,aloud,red,721.340143,None,None,721.340143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,725.8701529,None,course,54,37,aloud,blue,723.8565425,None,None,723.8565425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,728.3894405,None,trash,31,38,aloud,blue,726.3754736,None,None,726.3754736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,730.8916529,None,medicine,61,39,aloud,red,728.8918834,None,None,728.8918834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,733.4111043,None,judge,53,40,aloud,blue,731.3974603,None,None,731.3974603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,735.9137198,None,pattern,21,41,aloud,yellow,733.9125118,None,None,733.9125118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,738.4160166,None,military,68,42,aloud,red,736.4139001,None,None,736.4139001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,740.9352017,None,majority,76,43,aloud,red,738.9227868,None,None,738.9227868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,743.4378268,None,brief,71,44,aloud,red,741.4357531,None,None,741.4357531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,745.9402418,None,distance,24,45,aloud,yellow,743.9382224,None,None,743.9382224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,748.4425525,None,oxygen,66,46,aloud,red,746.4407087,None,None,746.4407087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,750.9452016,None,prime,55,47,aloud,blue,748.9456897,None,None,748.9456897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,753.4475928,None,count,11,48,aloud,yellow,751.4464775,None,None,751.4464775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,755.95022,None,sweet,49,49,aloud,blue,753.9481685,None,None,753.9481685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,758.4693969,None,rough,82,50,aloud,red,756.4550566,None,None,756.4550566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,760.9720579,None,skill,35,51,aloud,blue,758.9720218,None,None,758.9720218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,763.4910601,None,drama,88,52,aloud,red,761.4757544,None,None,761.4757544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,765.9934038,None,raise,84,53,aloud,red,763.9913118,None,None,763.9913118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,768.4958769,None,attack,2,54,aloud,yellow,766.4953858,None,None,766.4953858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,771.0150622,None,strength,69,55,aloud,red,769.0019303,None,None,769.0019303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
