StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,1088.802118,None,,,,,,,,,,,,,,,,,industry,13,169,sing,old,yellow,1087.25378,None,1087.25378,None,1,0.9045114,1087.25378,None,0.9045114,1088.185496,None,1088.702637,None,1088.702637,None,n,0.0716719,1088.702637,None,0.0716719,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,1090.982254,None,,,,,,,,,,,,,,,,,captain,21,170,sing,old,yellow,1089.314161,None,1089.314161,None,1,0.9399916,1089.314161,None,0.9399916,1090.283424,None,1090.798848,None,1090.798848,None,n,0.1594124,1090.798848,None,0.1594124,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1093.050993,None,,,,,,,,,,,,,,,,,period,121,171,sing,new,null,1091.490196,None,1091.490196,None,1,0.8359919,1091.490196,None,0.8359919,1092.350489,None,1092.854839,None,1092.854839,None,n,0.1674008,1092.854839,None,0.1674008,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1095.316063,None,,,,,,,,,,,,,,,,,device,105,172,sing,new,null,1093.569024,None,1093.569024,None,1,1.1491241,1093.569024,None,1.1491241,1094.738144,None,1095.257973,None,1095.257973,None,n,0.0285693,1095.257973,None,0.0285693,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,1097.071672,None,,,,,,,,,,,,,,,,,leader,17,173,sing,old,yellow,1095.82467,None,1095.82467,None,1,0.6775427,1095.82467,None,0.6775427,1096.521319,None,1097.024414,None,1097.024414,None,n,0.0218596,1097.024414,None,0.0218596,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,1099.324069,None,,,,,,,,,,,,,,,,,message,175,174,sing,new,null,1097.576177,None,1097.576177,None,1,0.7582569,1097.576177,None,0.7582569,1098.362341,None,1098.875008,None,1098.875008,None,n,0.4192183,1098.875008,None,0.4192183,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,1101.926629,None,,,,,,,,,,,,,,,,,engineer,120,175,sing,new,null,1099.834193,None,1099.834193,None,1,1.4199027,1099.834193,None,1.4199027,1101.281031,None,1101.793256,None,1101.793256,None,n,0.116917,1101.793256,None,0.116917,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,1104.15081,None,,,,,,,,,,,,,,,,,birth,135,176,sing,new,null,1102.432674,None,1102.432674,None,1,0.7736585,1102.432674,None,0.7736585,1103.228865,None,1103.731401,None,1103.731401,None,n,0.3950076,1103.731401,None,0.3950076,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,1106.447734,None,,,,,,,,,,,,,,,,,display,55,177,sing,old,blue,1104.678645,None,1104.678645,None,1,0.9915487,1104.678645,None,0.9915487,1105.699206,None,1106.218716,None,1106.218716,None,n,0.211514,1106.218716,None,0.211514,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,1111.119035,None,,,,,,,,,,,,,,,,,foundation,72,178,sing,old,red,1106.957127,None,1106.957127,None,6,2.4891017,1106.957127,None,2.4891017,1109.468615,None,1109.973121,None,1109.973121,None,r,1.1290637,1109.973121,None,1.1290637,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,1114.021935,None,,,,,,,,,,,,,,,,,music,97,179,sing,new,null,1111.628489,None,1111.628489,None,1,1.6577364,1111.628489,None,1.6577364,1113.310744,None,1113.824325,None,1113.824325,None,n,0.1739748,1113.824325,None,0.1739748,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,1116.52444,None,,,,,,,,,,,,,,,,,capital,73,180,sing,old,red,1114.53041,None,1114.53041,None,1,1.3558117,1114.53041,None,1.3558117,1115.921786,None,1116.424573,None,1116.424573,None,n,0.0696751,1116.424573,None,0.0696751,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.025614,None,,,,,,
