StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,2970.638444,None,,,,,,,,,,,,,,,,,broke,110,84,sing,new,null,2967.937934,None,2967.937934,None,6,1.3438583,2967.937934,None,1.3438583,2969.305965,None,2969.830425,None,2969.830425,None,r,0.7793052,2969.830425,None,0.7793052,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,2974.275436,None,,,,,,,,,,,,,,,,,speech,1,85,sing,old,yellow,2971.149363,None,2971.149363,None,5,1.6683582,2971.149363,None,1.6683582,2972.842063,None,2973.345767,None,2973.345767,None,f,0.9039687,2973.345767,None,0.9039687,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,2978.818449,None,,,,,,,,,,,,,,,,,sight,108,86,sing,new,null,2974.788556,None,2974.788556,None,5,1.2291789,2974.788556,None,1.2291789,2976.045247,None,2976.548806,None,2976.548806,None,r,2.2450722,2976.548806,None,2.2450722,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,2982.583727,None,,,,,,,,,,,,,,,,,enemy,50,87,sing,old,blue,2979.335876,None,2979.335876,None,5,1.5219827,2979.335876,None,1.5219827,2980.882805,None,2981.384721,None,2981.384721,None,f,1.1770477,2981.384721,None,1.1770477,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,2986.420892,None,,,,,,,,,,,,,,,,,afternoon,156,88,sing,new,null,2983.094721,None,2983.094721,None,5,1.6270335,2983.094721,None,1.6270335,2984.753772,None,2985.25835,None,2985.25835,None,f,1.1353196,2985.25835,None,1.1353196,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,2989.50732,None,,,,,,,,,,,,,,,,,government,12,89,sing,old,yellow,2986.931683,None,2986.931683,None,5,1.4940556,2986.931683,None,1.4940556,2988.457526,None,2988.956953,None,2988.956953,None,f,0.524829,2988.956953,None,0.524829,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,2992.260186,None,,,,,,,,,,,,,,,,,atmosphere,164,90,sing,new,null,2990.016186,None,2990.016186,None,5,1.2494754,2990.016186,None,1.2494754,2991.293781,None,2991.801781,None,2991.801781,None,f,0.4319345,2991.801781,None,0.4319345,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,2996.430939,None,,,,,,,,,,,,,,,,,union,71,91,sing,old,red,2992.766798,None,2992.766798,None,5,2.1069392,2992.766798,None,2.1069392,2994.898889,None,2995.413421,None,2995.413421,None,f,0.9883661,2995.413421,None,0.9883661,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,3000.173379,None,,,,,,,,,,,,,,,,,crisis,84,92,sing,old,red,2996.934107,None,2996.934107,None,6,1.6916447,2996.934107,None,1.6916447,2998.651836,None,2999.173522,None,2999.173522,None,f,0.9725466,2999.173522,None,0.9725466,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,3003.621459,None,,,,,,,,,,,,,,,,,space,131,93,sing,new,null,3000.698715,None,3000.698715,None,6,1.3989414,3000.698715,None,1.3989414,3002.120141,None,3002.624318,None,3002.624318,None,f,0.9774043,3002.624318,None,0.9774043,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
