StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,1691.216709,None,,,,,,,,,,,,,,,,,swift,124,127,sing,new,null,1687.865847,None,1687.865847,None,1,2.2542336,1687.865847,None,2.2542336,1690.150125,None,1690.666003,None,1690.666003,None,n,0.5261322,1690.666003,None,0.5261322,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,1694.536118,None,,,,,,,,,,,,,,,,,incident,22,128,sing,old,yellow,1691.720584,None,1691.720584,None,5,1.8637043,1691.720584,None,1.8637043,1693.604648,None,1694.11974,None,1694.11974,None,r,0.4003706,1694.11974,None,0.4003706,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,1698.774238,None,,,,,,,,,,,,,,,,,touch,7,129,sing,old,yellow,1695.039821,None,1695.039821,None,2,2.760287,1695.039821,None,2.760287,1697.824378,None,1698.339903,None,1698.339903,None,n,0.4042391,1698.339903,None,0.4042391,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,1704.94756,None,,,,,,,,,,,,,,,,,scene,5,130,sing,old,yellow,1699.277087,None,1699.277087,None,4,4.8030346,1699.277087,None,4.8030346,1704.097649,None,1704.612765,None,1704.612765,None,f,0.3155,1704.612765,None,0.3155,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,1710.448597,None,,,,,,,,,,,,,,,,,member,107,131,sing,new,null,1705.453555,None,1705.453555,None,5,2.6107738,1705.453555,None,2.6107738,1708.08467,None,1708.599985,None,1708.599985,None,r,1.8164237,1708.599985,None,1.8164237,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,1714.722763,None,,,,,,,,,,,,,,,,,blind,118,132,sing,new,null,1710.95686,None,1710.95686,None,2,3.0112969,1710.95686,None,3.0112969,1713.990478,None,1714.505609,None,1714.505609,None,n,0.1904817,1714.505609,None,0.1904817,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,1721.013769,None,,,,,,,,,,,,,,,,,stranger,146,133,sing,new,null,1715.226303,None,1715.226303,None,4,5.1257728,1715.226303,None,5.1257728,1720.380809,None,1720.896043,None,1720.896043,None,f,0.0881874,1720.896043,None,0.0881874,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,1724.384412,None,,,,,,,,,,,,,,,,,write,88,134,sing,old,red,1721.521318,None,1721.521318,None,4,2.2148199,1721.521318,None,2.2148199,1723.767193,None,1724.283206,None,1724.283206,None,r,0.0689362,1724.283206,None,0.0689362,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,1729.838571,None,,,,,,,,,,,,,,,,,right,168,135,sing,new,null,1724.885398,None,1724.885398,None,4,2.9947383,1724.885398,None,2.9947383,1727.916773,None,1728.419834,None,1728.419834,None,r,1.3883185,1728.419834,None,1.3883185,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,1732.87493,None,,,,,,,,,,,,,,,,,growth,69,136,sing,old,red,1730.342908,None,1730.342908,None,5,1.4652392,1730.342908,None,1.4652392,1731.82556,None,1732.340667,None,1732.340667,None,r,0.5155607,1732.340667,None,0.5155607,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
