StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,857.0224064,None,,,,,,,,,,,,,,,,,comedy,0,80,silent,old,yellow,854.0864001,None,854.0864001,None,6,2.1321763,854.0864001,None,2.1321763,856.2513948,None,856.7555721,None,856.7555721,None,r,0.2470153,856.7555721,None,0.2470153,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,860.5785275,None,,,,,,,,,,,,,,,,,shear,72,81,silent,old,red,857.5231304,None,857.5231304,None,4,2.3435382,857.5231304,None,2.3435382,859.8923716,None,860.402132,None,860.402132,None,f,0.1445379,860.402132,None,0.1445379,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,863.3955171,None,,,,,,,,,,,,,,,,,hearing,52,82,silent,old,blue,861.0932111,None,861.0932111,None,4,1.6933884,861.0932111,None,1.6933884,862.8116035,None,863.3122107,None,863.3122107,None,f,0.0584458,863.3122107,None,0.0584458,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,866.848737,None,,,,,,,,,,,,,,,,,country,148,83,silent,new,null,863.8963983,None,863.8963983,None,6,2.2262288,863.8963983,None,2.2262288,866.1529067,None,866.6655387,None,866.6655387,None,r,0.1610818,866.6655387,None,0.1610818,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,869.5517078,None,,,,,,,,,,,,,,,,,quantity,51,84,silent,old,blue,867.3521537,None,867.3521537,None,6,1.3865472,867.3521537,None,1.3865472,868.7700937,None,869.2846846,None,869.2846846,None,r,0.2459746,869.2846846,None,0.2459746,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,873.9394148,None,,,,,,,,,,,,,,,,,revolution,131,85,silent,new,null,870.0532913,None,870.0532913,None,2,2.2532987,870.0532913,None,2.2532987,872.3510158,None,872.8662967,None,872.8662967,None,f,1.0563418,872.8662967,None,1.0563418,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,876.6940938,None,,,,,,,,,,,,,,,,,murder,11,86,silent,old,yellow,874.4405096,None,874.4405096,None,1,1.4821958,874.4405096,None,1.4821958,875.9413969,None,876.4420834,None,876.4420834,None,n,0.2246196,876.4420834,None,0.2246196,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,879.7696673,None,,,,,,,,,,,,,,,,,judge,22,87,silent,old,yellow,877.2115716,None,877.2115716,None,2,1.7750699,877.2115716,None,1.7750699,879.0111346,None,879.5157349,None,879.5157349,None,f,0.2229159,879.5157349,None,0.2229159,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,882.7649801,None,,,,,,,,,,,,,,,,,council,118,88,silent,new,null,880.2830881,None,880.2830881,None,4,1.6636478,880.2830881,None,1.6636478,881.9655279,None,882.4759535,None,882.4759535,None,f,0.270648,882.4759535,None,0.270648,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,885.4509534,None,,,,,,,,,,,,,,,,,power,172,89,silent,new,null,883.2745361,None,883.2745361,None,4,1.5523134,883.2745361,None,1.5523134,884.8607037,None,885.3676878,None,885.3676878,None,f,0.067006,885.3676878,None,0.067006,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
